0_pre-RR,0_post-RR,0_pPeak,0_tPeak,0_rPeak,0_sPeak,0_qPeak,0_qrs_interval,0_pq_interval,0_qt_interval,0_st_interval,0_qrs_morph0,0_qrs_morph1,0_qrs_morph2,0_qrs_morph3,0_qrs_morph4,1_pre-RR,1_post-RR,1_pPeak,1_tPeak,1_rPeak,1_sPeak,1_qPeak,1_qrs_interval,1_pq_interval,1_qt_interval,1_st_interval,1_qrs_morph0,1_qrs_morph1,1_qrs_morph2,1_qrs_morph3,1_qrs_morph4,type
0.139138665,0.146168401,0.446417337,0.587470968,0.588002847,0.705714517,0.577032681,0.058823529,0.033557047,0.042296073,0,0.577032681,0.520391492,0.458064377,0.540665467,0.602178673,0.139138665,0.146168401,0.300267493,0.344609994,0.5443793,0.728273585,0.581841139,0.084615385,0.059782609,0.080487805,0,0.581841139,0.563148853,0.552129853,0.534711258,0.592435039,0
0.039753904,0.039735099,0.458163305,0.479113926,0.246228632,0.416660281,0.432123578,0,0.026845638,0.033232628,0.057142857,0.432123578,0.359829502,0.298248264,0.328408703,0.347346059,0.039753904,0.039735099,0.339222432,0.271343445,0.411828687,0.610262434,0.536785366,0,0.010869565,0.029268293,0.046728972,0.536785366,0.509883215,0.497603828,0.472256426,0.512133418,0
0.095125414,0.095080416,0.454741538,0.512711417,0.514756021,0.643766294,0.5904673,0.070588235,0.006711409,0.036253776,0,0.5904673,0.532140778,0.45466043,0.520011727,0.551044582,0.095125414,0.095080416,0.291730919,0.277608453,0.455100536,0.607160024,0.575136359,0.038461538,0.005434783,0.058536585,0.060747664,0.575136359,0.547519807,0.52353752,0.485251457,0.513464458,0
0.083293895,0.080889309,0.425357935,0.524470948,0.52907762,0.655878731,0.558683441,0.064705882,0.053691275,0.054380665,0,0.558683441,0.499883943,0.434614164,0.501818837,0.548503308,0.083293895,0.080889309,0.285842239,0.271689479,0.444652352,0.639485674,0.565876339,0,0.054347826,0.041463415,0.03271028,0.565876339,0.544144759,0.531835149,0.507630981,0.546325862,0
0.060104117,0.060075686,0.450530376,0.32584173,0.63811338,0.428007464,0.586280806,0.064705882,0,0.039274924,0.021428571,0.586280806,0.542216782,0.559332397,0.710209829,0.589186379,0.060104117,0.060075686,0.296911287,0.312666738,0.428322444,0.577498298,0.55140346,0.007692308,0.005434783,0.02195122,0.028037383,0.55140346,0.5270995,0.514804926,0.453259331,0.49377115,0
0.116895409,0.124408704,0.453979333,0.395450794,0.474112354,0.506950659,0.578686496,0.252941176,0.154362416,0.356495468,0.378571429,0.578686496,0.52441252,0.452297678,0.545080158,0.496187939,0.116895409,0.124408704,0.288839195,0.274367078,0.445757923,0.629153059,0.566856185,0.026923077,0.027173913,0.058536585,0.056074766,0.566856185,0.542433833,0.527371456,0.498209289,0.535555009,0
0.046379555,0.046830653,0.453173537,0.445863411,0.385266472,0.533704344,0.57195604,0.017647059,0.020134228,0.021148036,0.014285714,0.57195604,0.511026287,0.429674098,0.463868948,0.471008355,0.046379555,0.046830653,0.296319743,0.273152108,0.541357945,0.551759975,0.579984356,0.038461538,0.005434783,0.034146341,0.014018692,0.579984356,0.564468404,0.586609338,0.611852046,0.522657286,0
0.062943682,0.063386944,0.418639611,0.639420881,0.350620833,0.504137707,0.537255038,0.005882353,0.006711409,0.01510574,0.028571429,0.537255038,0.4735051,0.396925229,0.430114779,0.44032208,0.062943682,0.063386944,0.290997246,0.338148739,0.438327518,0.497366441,0.560270762,0.011538462,0.005434783,0.019512195,0.018691589,0.560270762,0.537542858,0.47686264,0.450822538,0.423445115,0
0.025082821,0.027909177,0.467813806,0.392054461,0.429541756,0.491285345,0.576874992,0.058823529,0.073825503,0.066465257,0.014285714,0.576874992,0.519016702,0.45530154,0.507004981,0.474781413,0.025082821,0.027909177,0.288536861,0.277763746,0.454522079,0.578048373,0.574623684,0.011538462,0,0.017073171,0.018691589,0.574623684,0.554446841,0.522966735,0.498466386,0.501436543,0
0.155702792,0.044938505,0.435102505,0.608623333,0.61329251,0.727103153,0.571292372,0.117647059,0.020134228,0.066465257,0,0.571292372,0.513268407,0.433472331,0.484415055,0.573742585,0.155702792,0.044938505,0.288558051,0.29353236,0.471570765,0.562386174,0.57380394,0.092307692,0.02173913,0.107317073,0.074766355,0.57380394,0.556607988,0.551935641,0.53518966,0.512096972,0
0.149550402,0.085146641,0.467555451,0.336518876,0.584999016,0.430291905,0.580376514,0.282352941,0.140939597,0.229607251,0.057142857,0.580376514,0.52609457,0.454596695,0.564461519,0.633966707,0.149550402,0.085146641,0.297488442,0.305495491,0.450020595,0.569353799,0.570634107,0.042307692,0.048913043,0.090243902,0.079439252,0.570634107,0.537956824,0.507725542,0.459993324,0.479268395,0
0.053478467,0.054399243,0.432717905,0.3660245,0.612147223,0.392742698,0.567006768,0.088235294,0.013422819,0.099697885,0.121428571,0.567006768,0.517663937,0.502834051,0.68491181,0.478905665,0.053478467,0.054399243,0.307747659,0.410206552,0.480259096,0.433143092,0.588267732,0.042307692,0.010869565,0.051219512,0.037383178,0.588267732,0.571335874,0.564490463,0.535103104,0.455730277,0
0.094652153,0.092242195,0.431486476,0.328805794,0.636387931,0.378135158,0.563442495,0.141176471,0.040268456,0.111782477,0.057142857,0.563442495,0.524452542,0.576441992,0.6986006,0.460962493,0.094652153,0.092242195,0.310349266,0.362635277,0.336010343,0.470422593,0.46958905,0.019230769,0.032608696,0.06097561,0.065420561,0.46958905,0.399784062,0.362003965,0.313444805,0.349217045,0
0.04306673,0.044938505,0.445986978,0.367681402,0.510108084,0.477220595,0.581493732,0.052941176,0,0.03021148,0.014285714,0.581493732,0.521529408,0.484445955,0.585498249,0.467427676,0.04306673,0.044938505,0.29033309,0.317983816,0.411561803,0.576057097,0.536548831,0.007692308,0.016304348,0.019512195,0.014018692,0.536548831,0.509604639,0.497325498,0.441897869,0.482789354,0
0.04921912,0.027909177,0.430720276,0.640342304,0.392438528,0.540316742,0.567054303,0.005882353,0,0.012084592,0.028571429,0.567054303,0.50572618,0.424894982,0.458943127,0.466675914,0.04921912,0.027909177,0.295556727,0.268943215,0.520283934,0.58008643,0.568067012,0.065384615,0.016304348,0.053658537,0.009345794,0.568067012,0.551656179,0.54173186,0.538861738,0.625111353,0
0.04921912,0.051087985,0.419977297,0.601769221,0.371058171,0.522234387,0.553817438,0.005882353,0,0.009063444,0.021428571,0.553817438,0.491413542,0.412470788,0.446137545,0.454969513,0.04921912,0.051087985,0.28239025,0.332977507,0.497085881,0.508881292,0.56859351,0.084615385,0.010869565,0.068292683,0.018691589,0.56859351,0.552191926,0.545617646,0.527027586,0.588034287,0
0.10506389,0.106906339,0.44167364,0.516920718,0.516099809,0.644902797,0.575978822,0.058823529,0.033557047,0.042296073,0,0.575978822,0.518955995,0.449404699,0.513599893,0.555103208,0.10506389,0.106906339,0.298037422,0.272802491,0.470422902,0.618006605,0.578924925,0.065384615,0.027173913,0.1,0.088785047,0.578924925,0.564669891,0.558710878,0.522425823,0.537233082,0
0.127307146,0.087038789,0.495926103,0.377096592,0.596751359,0.479913377,0.58162152,0.205882353,0.161073826,0.290030211,0.271428571,0.58162152,0.533173605,0.523999396,0.669912098,0.511362994,0.127307146,0.087038789,0.294591401,0.34985882,0.419405307,0.4525143,0.543500376,0.030769231,0.02173913,0.075609756,0.088785047,0.543500376,0.495330362,0.426558355,0.366823275,0.355104631,0
0.041173687,0.028382214,0.44963561,0.394767686,0.474976831,0.47913777,0.584174965,0.047058824,0.006711409,0.03021148,0.014285714,0.584174965,0.526159468,0.487205042,0.551270962,0.47922101,0.041173687,0.028382214,0.290487034,0.309400781,0.454466077,0.589958668,0.574574051,0.019230769,0.010869565,0.024390244,0.014018692,0.574574051,0.548457374,0.521339134,0.472418733,0.491027411,0
0.097018457,0.093661306,0.454583271,0.404879379,0.520434707,0.45523534,0.589791463,0.135294118,0.020134228,0.105740181,0.071428571,0.589791463,0.542975749,0.524590336,0.594992556,0.490477688,0.097018457,0.093661306,0.28874679,0.275109573,0.452197013,0.609014824,0.572563024,0.034615385,0.005434783,0.056097561,0.060747664,0.572563024,0.54857822,0.525830749,0.488094947,0.516225329,0
0.054424988,0.054399243,0.447249737,0.391726177,0.51329599,0.47817137,0.583276455,0.052941176,0,0.03021148,0.014285714,0.583276455,0.525453082,0.487096608,0.588604127,0.476815181,0.054424988,0.054399243,0.291230862,0.282771246,0.463968744,0.621093806,0.576605056,0.046153846,0.005434783,0.036585366,0.009345794,0.576605056,0.557356155,0.545440414,0.526306046,0.560494706,0
0.050638902,0.051087985,0.448069026,0.396948582,0.502603206,0.478732996,0.584124243,0.047058824,0,0.027190332,0.014285714,0.584124243,0.527749207,0.497835638,0.575047323,0.524457459,0.050638902,0.051087985,0.298962844,0.281979665,0.463402218,0.622128254,0.575154225,0.057692308,0.043478261,0.063414634,0.014018692,0.575154225,0.556749596,0.544789847,0.522619162,0.565699008,0
0.121628017,0.107379376,0.450825212,0.348437359,0.505973603,0.486286845,0.579104276,0.164705882,0.10738255,0.15407855,0.057142857,0.579104276,0.538518262,0.520841951,0.577154288,0.476809888,0.121628017,0.107379376,0.296221502,0.276963377,0.437590636,0.622874279,0.559617678,0.026923077,0.081521739,0.090243902,0.070093458,0.559617678,0.53470843,0.520339548,0.491495259,0.52889324,0
0.044486512,0.044465468,0.489337067,0.572662498,0.370098737,0.521422948,0.535262632,0.041176471,0.040268456,0.048338369,0.028571429,0.535262632,0.476574941,0.402829393,0.438856628,0.451086362,0.044486512,0.044465468,0.291900781,0.413343646,0.452922902,0.646849028,0.573206365,0,0.02173913,0.019512195,0.018691589,0.573206365,0.55277761,0.540460384,0.516544276,0.554941301,0
0.206341694,0.195837275,0.487471444,0.452036556,0.644538322,0.396531623,0.59115228,0.170588235,0.026845638,0.459214502,0.857142857,0.59115228,0.628502695,0.674679667,0.616632959,0.42146774,0.206341694,0.195837275,0.313519537,0.26834624,0.487741328,0.646852426,0.512015506,0.065384615,0.038043478,0.070731707,0.023364486,0.512015506,0.513375748,0.556388571,0.551168555,0.567786163,0
0.050638902,0.052034059,0.479280933,0.490889292,0.299237634,0.461492441,0.484787629,0.005882353,0.020134228,0.045317221,0.085714286,0.484787629,0.416773612,0.347679031,0.379356859,0.393921022,0.050638902,0.052034059,0.311606344,0.379223423,0.30404279,0.50512392,0.441256833,0.003846154,0.02173913,0.043902439,0.060747664,0.441256833,0.397375629,0.385195491,0.35609395,0.399852746,0
0.038807383,0.032639546,0.437781976,0.535695515,0.396828367,0.544029431,0.574109022,0.017647059,0,0.021148036,0.035714286,0.574109022,0.513354243,0.431639268,0.465894444,0.476323621,0.038807383,0.032639546,0.289982593,0.392687593,0.47446305,0.606610886,0.575782293,0.030769231,0,0.034146341,0.028037383,0.575782293,0.555931139,0.550809501,0.53475416,0.567502674,0
0.028868907,0.028855251,0.450717836,0.447654881,0.669199276,0.38193192,0.585569645,0.082352941,0.006711409,0.132930514,0.214285714,0.585569645,0.530421569,0.545602942,0.740495851,0.465500449,0.028868907,0.028855251,0.290214271,0.321780977,0.489383465,0.532706991,0.575637584,0.026923077,0.005434783,0.029268293,0.018691589,0.575637584,0.557705449,0.556289888,0.555838371,0.553389758,0
0.227638429,0.23320719,0.43440277,0.361575265,0.609544747,0.405461873,0.571051888,0.235294118,0.020134228,0.15407855,0.064285714,0.571051888,0.518173532,0.442740968,0.574834988,0.627250314,0.227638429,0.23320719,0.289214995,0.250938469,0.544450724,0.556810194,0.575081071,0.111538462,0.016304348,0.102439024,0.046728972,0.575081071,0.559043533,0.579206512,0.615078123,0.576015086,0
0.161381921,0.156102176,0.444639883,0.604731056,0.601097582,0.716789339,0.580957879,0.111764706,0.013422819,0.060422961,0,0.580957879,0.522217973,0.443325226,0.489293887,0.554029193,0.161381921,0.156102176,0.294657138,0.282070708,0.417552818,0.612595944,0.541858551,0.003846154,0.043478261,0.043902439,0.042056075,0.541858551,0.515858098,0.50357344,0.478425407,0.518096251,0
0.049692381,0.040208136,0.48215337,0.441878553,0.73456827,0.282729146,0.567096477,0.1,0.026845638,0.151057402,0.214285714,0.567096477,0.578332757,0.688116981,0.708731817,0.385012547,0.049692381,0.040208136,0.331340557,0.375805909,0.526273597,0.480692457,0.594457264,0.034615385,0.02173913,0.051219512,0.037383178,0.594457264,0.57872168,0.600584792,0.56751431,0.436172329,0
0.039753904,0.034531693,0.456164128,0.416147337,0.410832756,0.49957935,0.582357497,0.070588235,0.060402685,0.069486405,0.021428571,0.582357497,0.523250246,0.442596854,0.483095383,0.492190191,0.039753904,0.034531693,0.289797865,0.314238986,0.452970704,0.646891587,0.571728274,0.003846154,0.032608696,0.024390244,0.014018692,0.571728274,0.551036806,0.538721116,0.514746921,0.553204009,0
0.148603881,0.149952696,0.434762644,0.329317112,0.603155377,0.483005761,0.571908214,0.282352941,0.006711409,0.148036254,0.007142857,0.571908214,0.515589129,0.448696982,0.611467343,0.599707076,0.148603881,0.149952696,0.306697299,0.352071072,0.34846266,0.541324428,0.480625295,0.011538462,0.059782609,0.117073171,0.158878505,0.480625295,0.443741364,0.423359728,0.395532771,0.433101258,0
0.088973024,0.086565752,0.448669225,0.509810736,0.514530435,0.643575505,0.584377211,0.070588235,0.020134228,0.042296073,0,0.584377211,0.527215315,0.452751198,0.521648716,0.553559409,0.088973024,0.086565752,0.290926781,0.275136827,0.453148787,0.619951034,0.573406563,0.034615385,0.016304348,0.063414634,0.065420561,0.573406563,0.550087432,0.529727497,0.495678727,0.526860215,0
0.125887364,0.124881741,0.457932722,0.333001159,0.768727683,0.382864235,0.592626054,0.158823529,0.013422819,0.105740181,0.05,0.592626054,0.560180276,0.596189398,0.837463283,0.614403684,0.125887364,0.124881741,0.294119543,0.289132897,0.399383076,0.588010425,0.525755064,0.011538462,0.059782609,0.075609756,0.079439252,0.525755064,0.496892409,0.477480705,0.451461244,0.487414515,0
0.031708471,0.013245033,0.456327643,0.604376329,0.325158564,0.483414969,0.511612456,0,0.013422819,0.01510574,0.028571429,0.511612456,0.44577852,0.372856961,0.405307682,0.417644328,0.031708471,0.013245033,0.296587865,0.338750387,0.496840909,0.495101157,0.577515621,0.030769231,0.010869565,0.031707317,0.014018692,0.577515621,0.562355131,0.579504641,0.56387537,0.496176456,0
0.039280644,0.032639546,0.437658592,0.378586509,0.514285493,0.430356598,0.572649296,0.088235294,0.006711409,0.054380665,0.021428571,0.572649296,0.517084236,0.436248315,0.503108015,0.568644708,0.039280644,0.032639546,0.287419381,0.294891534,0.478376438,0.554630436,0.571764383,0.034615385,0.005434783,0.034146341,0.018691589,0.571764383,0.554204054,0.551172883,0.540315197,0.557285195,0
0.046852816,0.047776727,0.457452891,0.463390652,0.396040705,0.543360609,0.579293603,0.041176471,0.046979866,0.048338369,0.021428571,0.579293603,0.519829085,0.438524187,0.474020889,0.480686992,0.046852816,0.047776727,0.291105235,0.288193827,0.469928988,0.606818629,0.575342101,0.05,0.02173913,0.048780488,0.014018692,0.575342101,0.556442669,0.544876729,0.522783067,0.572656557,0
0.152863228,0.094607379,0.465634882,0.362581079,0.525292571,0.466477904,0.595714371,0.176470588,0.060402685,0.13897281,0.057142857,0.595714371,0.563855031,0.530272027,0.599306458,0.496908323,0.152863228,0.094607379,0.282777311,0.271146145,0.441916493,0.611503998,0.5634516,0.042307692,0.038043478,0.075609756,0.060747664,0.5634516,0.537886867,0.520768473,0.489073892,0.520517922,0
0.177472788,0.165089877,0.438790733,0.607458992,0.611931569,0.725952142,0.574483494,0.188235294,0.026845638,0.105740181,0,0.574483494,0.516335198,0.435733888,0.476280033,0.511254014,0.177472788,0.165089877,0.292411434,0.277470676,0.417721713,0.615101285,0.542008239,0.003846154,0.048913043,0.046341463,0.042056075,0.542008239,0.516034391,0.503749578,0.478607427,0.518272189,0
0.032654993,0.032639546,0.420030451,0.629632941,0.395666195,0.543046529,0.558200896,0.011764706,0,0.012084592,0.021428571,0.558200896,0.496153249,0.416585126,0.453237512,0.461460047,0.032654993,0.032639546,0.285691702,0.281152771,0.44505369,0.63984299,0.54893651,0.026923077,0.038043478,0.036585366,0.004672897,0.54893651,0.524786731,0.514449996,0.494964599,0.535624814,0
0.035021297,0.03500473,0.450235936,0.38897873,0.462495549,0.500459222,0.581681033,0.064705882,0.046979866,0.057401813,0.014285714,0.581681033,0.523737785,0.442135578,0.502483957,0.539962338,0.035021297,0.03500473,0.293391691,0.278559245,0.459796242,0.630239675,0.576236144,0.042307692,0.005434783,0.034146341,0.009345794,0.576236144,0.559122721,0.546146892,0.519866655,0.556301383,0
0.044013251,0.02743614,0.435253542,0.403734357,0.451739327,0.4870725,0.572276988,0.105882353,0,0.060422961,0.021428571,0.572276988,0.513792692,0.437554346,0.477523412,0.526328608,0.044013251,0.02743614,0.298752256,0.32455643,0.464393461,0.542210733,0.581594209,0.042307692,0.005434783,0.03902439,0.018691589,0.581594209,0.564190522,0.551607971,0.5217358,0.545171192,0
0.056791292,0.056764428,0.441010894,0.439187808,0.549221264,0.379437576,0.568908898,0.052941176,0.006711409,0.036253776,0.021428571,0.568908898,0.520698418,0.558142919,0.57143453,0.376928708,0.056791292,0.056764428,0.287477836,0.275578554,0.484427755,0.660084114,0.572726782,0.038461538,0.005434783,0.026829268,0,0.572726782,0.555699565,0.546695381,0.535380908,0.587759937,0
0.139138665,0.136234626,0.467956086,0.56571712,0.573218066,0.693210345,0.575619485,0.223529412,0.140939597,0.175226586,0,0.575619485,0.520546748,0.453549768,0.506690137,0.544492761,0.139138665,0.136234626,0.295254017,0.348343421,0.550314453,0.733557711,0.577027234,0.119230769,0.027173913,0.087804878,0,0.577027234,0.567289784,0.566446616,0.555905494,0.607165307,0
0.125887364,0.124408704,0.432003209,0.327420678,0.572457556,0.464526921,0.554657609,0.170588235,0.080536913,0.135951662,0.035714286,0.554657609,0.54195874,0.575563439,0.634866123,0.50221607,0.125887364,0.124408704,0.291885928,0.262454799,0.49565613,0.632959652,0.572926642,0.1,0.038043478,0.092682927,0.023364486,0.572926642,0.555106407,0.550079552,0.554459249,0.59045324,0
0.109796498,0.111636708,0.475943309,0.427894595,0.55085912,0.474674781,0.556951656,0.311764706,0.093959732,0.419939577,0.521428571,0.556951656,0.505201047,0.43406091,0.554364192,0.523450616,0.109796498,0.111636708,0.283214893,0.27919094,0.434324059,0.622889402,0.556722574,0.015384615,0.070652174,0.095121951,0.102803738,0.556722574,0.533364022,0.517281037,0.489516616,0.527127267,0
0.165641268,0.161778619,0.470845883,0.476188093,0.333738281,0.450083009,0.520252931,0.029411765,0.127516779,0.132930514,0.15,0.520252931,0.440853613,0.356413713,0.377560058,0.385385375,0.165641268,0.161778619,0.302685421,0.320044663,0.412130381,0.609719298,0.537052751,0.003846154,0.179347826,0.119512195,0.070093458,0.537052751,0.510198124,0.49791846,0.472581565,0.512447693,0
0.04306673,0.043519395,0.449194895,0.383874363,0.493798258,0.480343038,0.583846038,0.041176471,0.013422819,0.03021148,0.014285714,0.583846038,0.533207154,0.474801938,0.569608092,0.535072965,0.04306673,0.043519395,0.290479914,0.309201409,0.457261808,0.590392981,0.576453424,0.034615385,0.005434783,0.034146341,0.018691589,0.576453424,0.55680348,0.544985365,0.517501047,0.530799589,0
